"phase","cards","order","outcomeArray","response","answer","AmyResponse","BenResponse","corAnswer","round","subj","outcome","cards_iso","RT","points","exp_time","number","inference_level","should_know","numRound","age","gender"
5,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,75,0,"A8A8AA",17.227,6,18.3,14,2,4,2,30,1
5,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,75,0,"A8A8AA",6.826,6,18.3,14,2,4,2,30,1
6,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,75,0,"A8AAA8",11.278,6,18.3,14,2,5,2,30,1
6,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,75,0,"A8AAA8",62.922,6,18.3,14,2,5,2,30,1
7,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","False","False","False",1,75,1,"AAA8A8",3.229,6,18.3,14,3,10,3,30,1
7,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","True","True","False",2,75,1,"AAA8A8",47.451,6,18.3,14,3,10,3,30,1
7,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","","","True","False",3,75,1,"AAA8A8",12.662,6,18.3,14,3,10,3,30,1
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","False","False","False",1,75,1,"A8A8A8",3.757,6,18.3,14,3,10,3,30,1
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","True","False","False",2,75,1,"A8A8A8",2.754,6,18.3,14,3,10,3,30,1
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","","","False",3,75,1,"A8A8A8",15.526,6,18.3,14,3,10,3,30,1
9,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,75,0,"AAA888",3.246,6,18.3,14,4,10,3,30,1
9,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,75,0,"AAA888",23.724,6,18.3,14,4,10,3,30,1
9,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,75,0,"AAA888",2.061,6,18.3,14,4,10,3,30,1
10,"AA88AA","Amy,Ben,You","[[True, True, True]]","True","AA","True","True","True",1,75,1,"AA88AA",20.093,6,18.3,14,1,2,1,30,1
1,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","88","False","False","False",1,76,1,"AAA888",1.844,3,12.6,20,4,6,2,33,1
1,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","88","True","True","True",2,76,1,"AAA888",6.071,3,12.6,20,4,6,2,33,1
2,"AA8888","Amy,Ben,You","[[False, False, True]]","True","AA","False","False","True",1,76,1,"AA8888",3.057,3,12.6,20,0,1,1,33,1
3,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","A8","False","False","False",1,76,0,"AAA8A8",4.916,3,12.6,20,3,10,3,33,1
3,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","A8","True","True","False",2,76,0,"AAA8A8",9.361,3,12.6,20,3,10,3,33,1
3,"88A8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","True","A8","","True","False",3,76,0,"AAA8A8",2.133,3,12.6,20,3,10,3,33,1
4,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,76,0,"A8AAA8",5.285,3,12.6,20,2,5,2,33,1
4,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,76,0,"A8AAA8",1.929,3,12.6,20,2,5,2,33,1
5,"88AAA8","You,Amy,Ben","[[False, False, True], [True]]","False","A8","False","True","False",1,76,0,"AA88A8",6.188,3,12.6,20,2,4,2,33,1
5,"88AAA8","You,Amy,Ben","[[False, False, True], [True]]","True","A8","","","True",2,76,0,"AA88A8",2.344,3,12.6,20,2,4,2,33,1
6,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","True","A8","","","False",1,76,0,"AAAA88",4.059,3,12.6,20,1,4,2,33,1
7,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,76,0,"A8A8A8",2.201,3,12.6,20,3,5,2,33,1
7,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,76,0,"A8A8A8",1.795,3,12.6,20,3,5,2,33,1
8,"88AA88","Amy,Ben,You","[[True, True, True]]","True","A8","True","True","True",1,76,0,"AA88AA",7.471,3,12.6,20,1,2,1,33,1
9,"A8A888","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","AA","False","False","False",1,76,0,"A8A8AA",3.473,3,12.6,20,4,6,2,33,1
10,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","False","A8","False","False","False",1,76,1,"A8AA88",2.254,3,12.6,20,1,4,2,33,1
10,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","True",2,76,1,"A8AA88",2.537,3,12.6,20,1,4,2,33,1
1,"AA8888","Ben,You,Amy","[[False, True]]","True","AA","","False","True",1,77,1,"AA8888",5.83,5,26.8,17,0,1,1,31,0
2,"A888A8","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,77,0,"A8AAA8",5.801,5,26.8,17,2,4,2,31,0
2,"A888A8","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,77,0,"A8AAA8",14.308,5,26.8,17,2,4,2,31,0
3,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","A8","False","False","False",1,77,0,"AAA888",70.734,5,26.8,17,4,6,2,31,0
3,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","A8","True","True","True",2,77,0,"AAA888",2.807,5,26.8,17,4,6,2,31,0
4,"88AA88","Amy,Ben,You","[[True, True, True]]","False","","True","True","True",1,77,0,"AA88AA",100.391,5,26.8,17,1,2,1,31,0
5,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","True","AA","","False","False",1,77,0,"AA88A8",23.321,5,26.8,17,2,5,2,31,0
6,"A8A888","Amy,Ben,You","[[False, False, False], [True, False, True]]","False","A8","False","False","False",1,77,1,"A8A8AA",55.517,5,26.8,17,4,6,2,31,0
6,"A8A888","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","A8","True","False","True",2,77,1,"A8A8AA",23.802,5,26.8,17,4,6,2,31,0
7,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,77,0,"AAA8A8",2.298,5,26.8,17,3,10,3,31,0
7,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,77,0,"AAA8A8",13.421,5,26.8,17,3,10,3,31,0
7,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,77,0,"AAA8A8",2.166,5,26.8,17,3,10,3,31,0
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","False","False","False",1,77,1,"A8A8A8",2.54,5,26.8,17,3,10,3,31,0
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","True","False","False",2,77,1,"A8A8A8",3.702,5,26.8,17,3,10,3,31,0
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","","","False",3,77,1,"A8A8A8",7.565,5,26.8,17,3,10,3,31,0
9,"8888AA","Amy,Ben,You","[[False, True, True]]","True","88","False","True","True",1,77,1,"AAAA88",6.348,5,26.8,17,1,3,1,31,0
10,"A8AA88","Ben,You,Amy","[[False, False, False], [False, True]]","False","A8","False","False","False",1,77,1,"A8AA88",22.616,5,26.8,17,1,4,2,31,0
10,"A8AA88","Ben,You,Amy","[[False, False, False], [False, True]]","True","A8","","False","True",2,77,1,"A8AA88",3.06,5,26.8,17,1,4,2,31,0
1,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,78,0,"A8A8AA",4.192,2,13.1,65,2,4,2,33,0
1,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,78,0,"A8A8AA",4.143,2,13.1,65,2,4,2,33,0
2,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","False","False",1,78,1,"AA88A8",9.257,2,13.1,65,4,10,3,33,0
2,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",2,78,1,"AA88A8",5.588,2,13.1,65,4,10,3,33,0
2,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",3,78,1,"AA88A8",4.041,2,13.1,65,4,10,3,33,0
3,"88AA88","Amy,Ben,You","[[True, True, True]]","False","","True","True","True",1,78,0,"AA88AA",3,2,13.1,65,1,2,1,33,0
4,"A8AA88","Amy,Ben,You","[[False, False, True]]","False","","False","False","True",1,78,0,"A8AA88",17.172,2,13.1,65,1,3,1,33,0
5,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","True","88","","False","False",1,78,0,"A8AAA8",5.124,2,13.1,65,2,5,2,33,0
6,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","A8","False","False","False",1,78,0,"AAA8A8",2.353,2,13.1,65,3,10,3,33,0
6,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","A8","True","True","False",2,78,0,"AAA8A8",1.402,2,13.1,65,3,10,3,33,0
6,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","True","A8","","True","False",3,78,0,"AAA8A8",3.741,2,13.1,65,3,10,3,33,0
7,"AA8888","You,Amy,Ben","[[True]]","True","AA","","","True",1,78,1,"AA8888",3.709,2,13.1,65,0,1,1,33,0
8,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",1,78,0,"AAA888",2.704,2,13.1,65,4,10,3,33,0
9,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",1,78,0,"A8A8A8",2.677,2,13.1,65,3,10,3,33,0
10,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","True","A8","","","False",1,78,0,"AAAA88",2.415,2,13.1,65,1,4,2,33,0
1,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,79,0,"A8A8A8",3.093,4,21.2,32,3,10,3,28,0
1,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,79,0,"A8A8A8",11.684,4,21.2,32,3,10,3,28,0
1,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,79,0,"A8A8A8",37.974,4,21.2,32,3,10,3,28,0
2,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","False","A8","False","False","False",1,79,1,"A8AA88",2.801,4,21.2,32,1,4,2,28,0
2,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","True",2,79,1,"A8AA88",16.533,4,21.2,32,1,4,2,28,0
3,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","False","False",1,79,1,"AAA8A8",18.82,4,21.2,32,3,10,3,28,0
3,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",2,79,1,"AAA8A8",52.034,4,21.2,32,3,10,3,28,0
3,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",3,79,1,"AAA8A8",2.953,4,21.2,32,3,10,3,28,0
4,"88AA88","Amy,Ben,You","[[True, True, True]]","True","A8","True","True","True",1,79,0,"AA88AA",29.314,4,21.2,32,1,2,1,28,0
5,"AAA888","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","A8","False","False","False",1,79,0,"AAA888",15.164,4,21.2,32,4,6,2,28,0
5,"AAA888","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","A8","True","True","True",2,79,0,"AAA888",10.933,4,21.2,32,4,6,2,28,0
6,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,79,0,"A8AAA8",5.638,4,21.2,32,2,4,2,28,0
6,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,79,0,"A8AAA8",2.299,4,21.2,32,2,4,2,28,0
7,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","False","","False","False","False",1,79,0,"AA88A8",2.874,4,21.2,32,2,5,2,28,0
7,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","False","","","True","True",2,79,0,"AA88A8",4.731,4,21.2,32,2,5,2,28,0
8,"AA8888","Ben,You,Amy","[[False, True]]","True","AA","","False","True",1,79,1,"AA8888",2.623,4,21.2,32,0,1,1,28,0
9,"A8A888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,79,0,"A8A8AA",9.941,4,21.2,32,4,10,3,28,0
9,"A8A888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,79,0,"A8A8AA",20.213,4,21.2,32,4,10,3,28,0
9,"A8A888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,79,0,"A8A8AA",4.368,4,21.2,32,4,10,3,28,0
10,"8888AA","Ben,You,Amy","[[True, True]]","True","88","","True","True",1,79,1,"AAAA88",12.771,4,21.2,32,1,2,1,28,0
1,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","False","AA","False","False","False",1,80,1,"AA88A8",277.312,7,79.7,33,2,5,2,23,NA
1,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","True","AA","","True","True",2,80,1,"AA88A8",608.116,7,79.7,33,2,5,2,23,NA
2,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","False","88","False","True","False",1,80,1,"AAAA88",86.796,7,79.7,33,1,4,2,23,NA
2,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","True","88","","","True",2,80,1,"AAAA88",308.717,7,79.7,33,1,4,2,23,NA
3,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","88","False","False","False",1,80,0,"AAA888",102.111,7,79.7,33,4,10,3,23,NA
3,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","88","True","False","False",2,80,0,"AAA888",223.618,7,79.7,33,4,10,3,23,NA
3,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","88","","","False",3,80,0,"AAA888",2.197,7,79.7,33,4,10,3,23,NA
4,"AA88AA","Amy,Ben,You","[[True, True, True]]","True","AA","True","True","True",1,80,1,"AA88AA",2.237,7,79.7,33,1,2,1,23,NA
5,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","False","False",1,80,1,"A8A8A8",28.782,7,79.7,33,3,10,3,23,NA
5,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",2,80,1,"A8A8A8",1016.032,7,79.7,33,3,10,3,23,NA
5,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",3,80,1,"A8A8A8",2.13,7,79.7,33,3,10,3,23,NA
6,"A888A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","AA","False","False","False",1,80,0,"A8AAA8",38.462,7,79.7,33,4,10,3,23,NA
6,"A888A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","AA","False","True","False",2,80,0,"A8AAA8",57.08,7,79.7,33,4,10,3,23,NA
7,"A8AA88","Amy,Ben,You","[[False, False, True]]","True","A8","False","False","True",1,80,1,"A8AA88",14.786,7,79.7,33,1,3,1,23,NA
8,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","False","False","False",1,80,1,"AAA8A8",3.217,7,79.7,33,3,10,3,23,NA
8,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","True","False","False",2,80,1,"AAA8A8",10.499,7,79.7,33,3,10,3,23,NA
8,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","","","False",3,80,1,"AAA8A8",36.061,7,79.7,33,3,10,3,23,NA
9,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,80,0,"A8A8AA",16.336,7,79.7,33,2,4,2,23,NA
9,"A8A8AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,80,0,"A8A8AA",61.355,7,79.7,33,2,4,2,23,NA
10,"88AAAA","Ben,You,Amy","[[False, True]]","True","88","","False","True",1,80,1,"AA8888",2.885,7,79.7,33,0,1,1,23,NA
1,"8888AA","Ben,You,Amy","[[True, True]]","True","A8","","True","True",1,81,0,"AAAA88",19.643,2,13.8,36,1,2,1,21,0
2,"A888A8","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","False",1,81,0,"A8AAA8",2.709,2,13.8,36,2,4,2,21,0
3,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","False","False","False",1,81,1,"AAA8A8",2.847,2,13.8,36,3,10,3,21,0
3,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","True","False","False",2,81,1,"AAA8A8",1.975,2,13.8,36,3,10,3,21,0
3,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","","","False",3,81,1,"AAA8A8",12.072,2,13.8,36,3,10,3,21,0
4,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,81,0,"A8A8A8",1.359,2,13.8,36,3,5,2,21,0
4,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,81,0,"A8A8A8",1.126,2,13.8,36,3,5,2,21,0
5,"88AA88","Amy,Ben,You","[[True, True, True]]","True","A8","True","True","True",1,81,0,"AA88AA",4.577,2,13.8,36,1,2,1,21,0
6,"88A8AA","Ben,You,Amy","[[False, False, True], [True, True]]","False","","True","False","False",1,81,0,"AAA888",2.281,2,13.8,36,2,4,2,21,0
6,"88A8AA","Ben,You,Amy","[[False, False, True], [True, True]]","False","","","True","True",2,81,0,"AAA888",1.598,2,13.8,36,2,4,2,21,0
7,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","88","False","False","False",1,81,0,"AA88A8",1.784,2,13.8,36,4,10,3,21,0
7,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","88","False","True","False",2,81,0,"AA88A8",7.452,2,13.8,36,4,10,3,21,0
8,"A8AA88","Amy,Ben,You","[[False, False, True]]","True","88","False","False","True",1,81,0,"A8AA88",1.547,2,13.8,36,1,3,1,21,0
9,"AA8888","You,Amy,Ben","[[True]]","True","AA","","","True",1,81,1,"AA8888",1.76,2,13.8,36,0,1,1,21,0
10,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","88","False","False","False",1,81,0,"A8A8AA",1.222,2,13.8,36,4,6,2,21,0
1,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","False","88","True","False","False",1,82,1,"AA88AA",16.141,5,19.4,25,1,4,2,55,1
1,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","True","88","","True","True",2,82,1,"AA88AA",2.693,5,19.4,25,1,4,2,55,1
2,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","False","A8","False","False","False",1,82,0,"AA88A8",19.315,5,19.4,25,2,5,2,55,1
2,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","True","A8","","True","True",2,82,0,"AA88A8",35.619,5,19.4,25,2,5,2,55,1
3,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","A8","False","False","False",1,82,0,"A8A8AA",23.465,5,19.4,25,4,6,2,55,1
4,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,82,0,"AAA8A8",12.898,5,19.4,25,3,10,3,55,1
4,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,82,0,"AAA8A8",3.211,5,19.4,25,3,10,3,55,1
4,"88A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,82,0,"AAA8A8",2.549,5,19.4,25,3,10,3,55,1
5,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,82,0,"A8AAA8",7.814,5,19.4,25,2,4,2,55,1
5,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,82,0,"A8AAA8",2.218,5,19.4,25,2,4,2,55,1
6,"88AAAA","Ben,You,Amy","[[False, True]]","True","88","","False","True",1,82,1,"AA8888",2.834,5,19.4,25,0,1,1,55,1
7,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","88","False","False","False",1,82,1,"AAA888",41.749,5,19.4,25,4,6,2,55,1
7,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","88","True","True","True",2,82,1,"AAA888",8.093,5,19.4,25,4,6,2,55,1
8,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","AA","False","False","False",1,82,0,"A8A8A8",2.084,5,19.4,25,3,10,3,55,1
8,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","AA","False","True","False",2,82,0,"A8A8A8",8.433,5,19.4,25,3,10,3,55,1
